"Program","Year","State","State.ANSI","Data.Item","Domain","Domain.Category","Value","CV...."
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BT KURSTAKI EG7841 = 6453)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BT KURSTAKI SA-11 = 6519)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BT SUB AIZAWAI GC-91 = 6426)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BUPROFEZIN = 275100)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CANOLA OIL = 11332)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CHLORANTRANILIPROLE = 90100)","1,800",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CYANTRANILIPROLE = 90098)","1,100",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CYFLUMETOFEN = 138831)","5,500",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(DIAZINON = 57801)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ETOXAZOLE = 107091)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FENBUTATIN-OXIDE = 104601)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FENPROPATHRIN = 127901)","2,500",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FENPYROXIMATE = 129131)","200",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FLONICAMID = 128016)","3,600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FLUPYRADIFURONE = 122304)","3,600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(HELICOVERPA ZEA NPV = 107300)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(HEXYTHIAZOX = 128849)","2,600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(IMIDACLOPRID = 129099)","2,500",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","29,100",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(METHOXYFENOZIDE = 121027)","2,600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NALED = 34401)","2,900",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NEEM OIL = 25006)","3,100",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NEEM OIL, CLAR. HYD. = 25007)","5,800",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NOVALURON = 124002)","3,300",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PETROLEUM DISTILLATE = 63503)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(POTASSIUM SALTS = 79021)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PYRETHRINS = 69001)","100",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PYRIDABEN = 129105)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PYRIPROXYFEN = 129032)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(SPINETORAM = 110007)","2,200",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(SPINOSAD = 110003)","1,800",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(SPIROMESIFEN = 24875)","700",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(THIAMETHOXAM = 60109)","600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(TOTAL)","116,700",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(ACIBENZOLAR-S-METHYL = 61402)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(CAPRIC ACID = 128955)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(CAPRYLIC ACID = 128919)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(CAPSICUM OLEORESIN EXTRACT = 70704)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(CHLOROPICRIN = 81501)","5,692,600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(DICHLOROPROPENE = 29001)","848,600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(FLUTRIAFOL = 128940)","2,600",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(GARLIC OIL = 128827)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(HYDROGEN PEROXIDE = 595)","9,400",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(IRON PHOSPHATE = 34903)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(METAM-POTASSIUM = 39002)","1,040,400",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(MINERAL OIL = 63502)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(PAECILOMYCES FUMOSOR = 115002)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(PEROXYACETIC ACID = 63201)","2,000",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(POTASSIUM SILICATE = 72606)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(REYNOUTRIA SACHALINE = 55809)","3,000",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(TOTAL)","7,602,900",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(AZOXYSTROBIN = 128810)","0.237",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BACILLUS AMYLOLIQUEFAC F727 = 16489)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BACILLUS PUMILUS = 6485)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BACILLUS SUBTILIS = 6479)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BLAD = 30006)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BORAX DECAHYDRATE = 11102)","0.017",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BOSCALID = 128008)","0.372",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BT SUBSP KURSTAKI EVB-113-19 = 6544)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","1.662",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(COPPER OCTANOATE = 23306)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CYFLUFENAMID = 555550)","0.023",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CYPRODINIL = 288202)","0.333",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(DIFENOCONAZOLE = 128847)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FENHEXAMID = 90209)","0.627",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FLUDIOXONIL = 71503)","0.222",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FLUOPYRAM = 80302)","0.125",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FLUXAPYROXAD = 138009)","0.174",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(FOSETYL-AL = 123301)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(ISOFETAMID = 270000)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(MEFENOXAM = 113502)","0.483",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(MONO-POTASSIUM SALT = 76416)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(MYCLOBUTANIL = 128857)","0.105",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PENTHIOPYRAD = 90112)","0.279",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)","0.098",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(POTASSIUM BICARBON. = 73508)","2.152",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PROPICONAZOLE = 122101)","0.113",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PYRACLOSTROBIN = 99100)","0.179",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(PYRIMETHANIL = 288201)","0.711",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(QUINOLINE = 55459)","0.098",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(STREPTOMYCES LYDICUS = 6327)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(SULFUR = 77501)","3.779",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(TETRACONAZOLE = 120603)","0.038",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(THIOPHANATE-METHYL = 102001)","0.707",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(THIRAM = 79801)","2.144",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(TRIFLOXYSTROBIN = 129112)","0.124",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(TRIFLUMIZOLE = 128879)","0.251",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(FLUMIOXAZIN = 129034)","0.084",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(GLYPHOSATE POT. SALT = 103613)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(OXYFLUORFEN = 111601)","0.301",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(PARAQUAT = 61601)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(PENDIMETHALIN = 108501)","1.327",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ABAMECTIN = 122804)","0.018",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ACEQUINOCYL = 6329)","0.305",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ACETAMIPRID = 99050)","0.138",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(AZADIRACHTIN = 121701)","0.029",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BEAUVERIA BASSIANA = 128924)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BIFENAZATE = 586)","0.505",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BIFENTHRIN = 128825)","0.123",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BT KURSTAK ABTS-1857 = 6523)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BT KURSTAKI EG7841 = 6453)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BT KURSTAKI SA-11 = 6519)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BT SUB AIZAWAI GC-91 = 6426)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BUPROFEZIN = 275100)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CANOLA OIL = 11332)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CHLORANTRANILIPROLE = 90100)","0.066",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CYANTRANILIPROLE = 90098)","0.109",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CYFLUMETOFEN = 138831)","0.178",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(DIAZINON = 57801)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ETOXAZOLE = 107091)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FENBUTATIN-OXIDE = 104601)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FENPROPATHRIN = 127901)","0.233",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FENPYROXIMATE = 129131)","0.106",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FLONICAMID = 128016)","0.088",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(FLUPYRADIFURONE = 122304)","0.18",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(HELICOVERPA ZEA NPV = 107300)",NA,""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(HEXYTHIAZOX = 128849)","0.218",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(IMIDACLOPRID = 129099)","0.513",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","2.027",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(METHOXYFENOZIDE = 121027)","0.169",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(NALED = 34401)","0.907",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(NEEM OIL = 25006)","0.779",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(NEEM OIL, CLAR. HYD. = 25007)","2.222",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(NOVALURON = 124002)","0.077",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(PETROLEUM DISTILLATE = 63503)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(POTASSIUM SALTS = 79021)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(PYRETHRINS = 69001)","0.041",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(PYRIDABEN = 129105)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(PYRIPROXYFEN = 129032)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(SPINETORAM = 110007)","0.076",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(SPINOSAD = 110003)","0.095",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(SPIROMESIFEN = 24875)","0.252",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(THIAMETHOXAM = 60109)","0.065",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(ACIBENZOLAR-S-METHYL = 61402)"," (D)",""
"SURVEY",2021,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","(CAPRIC ACID = 128955)"," (D)",""
